"X","Y","Z","Vx","Vy","Vz","Polarity","Charge","Time","Mass","Electric Potential Energy","Kinetic Energy"
"-2.0148376010002547E13","-2.0189101608339383E13","9.964871188196001E11","-1.015884504709994E11","-1.0179378962227753E11","5.024304800922349E9","1","1.602E-19","67.0","3.3434059999999994E-27","-3.820355233191535E-17","0.0","-3.820355233191535E-17"
"-2.0453141361415547E13","-2.0494482977206215E13","1.0115600332223672E12","-1.015884504709994E11","-1.0179378962227753E11","5.024304800922349E9","1","1.602E-19","68.0","3.3434059999999994E-27","-3.820355233191535E-17","0.0","-3.820355233191535E-17"
"-2.0757906712828543E13","-2.0799864346073047E13","1.0266329476251343E12","-1.015884504709994E11","-1.0179378962227753E11","5.024304800922349E9","1","1.602E-19","69.0","3.3434059999999994E-27","-3.820355233191535E-17","0.0","-3.820355233191535E-17"
"-2.1062672064241543E13","-2.110524571493988E13","1.0417058620279012E12","-1.015884504709994E11","-1.0179378962227753E11","5.024304800922349E9","1","1.602E-19","70.0","3.3434059999999994E-27","-3.820355233191535E-17","0.0","-3.820355233191535E-17"
"-2.136743741565454E13","-2.1410627083806715E13","1.0567787764306683E12","-1.015884504709994E11","-1.0179378962227753E11","5.024304800922349E9","1","1.602E-19","71.0","3.3434059999999994E-27","-3.820355233191535E-17","0.0","-3.820355233191535E-17"
"-2.167220276706754E13","-2.1716008452673547E13","1.0718516908334354E12","-1.015884504709994E11","-1.0179378962227753E11","5.024304800922349E9","1","1.602E-19","72.0","3.3434059999999994E-27","-3.820355233191535E-17","0.0","-3.820355233191535E-17"
"-2.197696811848054E13","-2.202138982154038E13","1.0869246052362025E12","-1.015884504709994E11","-1.0179378962227753E11","5.024304800922349E9","1","1.602E-19","73.0","3.3434059999999994E-27","-3.820355233191535E-17","0.0","-3.820355233191535E-17"
"-2.2281733469893535E13","-2.232677119040721E13","1.1019975196389695E12","-1.015884504709994E11","-1.0179378962227753E11","5.024304800922349E9","1","1.602E-19","74.0","3.3434059999999994E-27","-3.820355233191535E-17","0.0","-3.820355233191535E-17"
"-2.2586498821306535E13","-2.2632152559274043E13","1.1170704340417363E12","-1.015884504709994E11","-1.0179378962227753E11","5.024304800922349E9","1","1.602E-19","75.0","3.3434059999999994E-27","-3.820355233191535E-17","0.0","-3.820355233191535E-17"
"-2.289126417271953E13","-2.2937533928140875E13","1.1321433484445034E12","-1.015884504709994E11","-1.0179378962227753E11","5.024304800922349E9","1","1.602E-19","76.0","3.3434059999999994E-27","-3.820355233191535E-17","0.0","-3.820355233191535E-17"
"-2.319602952413253E13","-2.324291529700771E13","1.1472162628472703E12","-1.015884504709994E11","-1.0179378962227753E11","5.024304800922349E9","1","1.602E-19","77.0","3.3434059999999994E-27","-3.820355233191535E-17","0.0","-3.820355233191535E-17"
"-2.3500794875545527E13","-2.3548296665874543E13","1.162289177250037E12","-1.015884504709994E11","-1.0179378962227753E11","5.024304800922349E9","1","1.602E-19","78.0","3.3434059999999994E-27","-3.820355233191535E-17","0.0","-3.820355233191535E-17"
"-2.3805560226958527E13","-2.3853678034741375E13","1.1773620916528042E12","-1.015884504709994E11","-1.0179378962227753E11","5.024304800922349E9","1","1.602E-19","79.0","3.3434059999999994E-27","-3.820355233191535E-17","0.0","-3.820355233191535E-17"
"-2.4110325578371523E13","-2.4159059403608207E13","1.192435006055571E12","-1.015884504709994E11","-1.0179378962227753E11","5.024304800922349E9","1","1.602E-19","80.0","3.3434059999999994E-27","-3.820355233191535E-17","0.0","-3.820355233191535E-17"
"-2.4415090929784523E13","-2.446444077247504E13","1.2075079204583381E12","-1.015884504709994E11","-1.0179378962227753E11","5.024304800922349E9","1","1.602E-19","81.0","3.3434059999999994E-27","-3.820355233191535E-17","0.0","-3.820355233191535E-17"
"-2.471985628119752E13","-2.4769822141341875E13","1.222580834861105E12","-1.015884504709994E11","-1.0179378962227753E11","5.024304800922349E9","1","1.602E-19","82.0","3.3434059999999994E-27","-3.820355233191535E-17","0.0","-3.820355233191535E-17"
"-2.502462163261052E13","-2.5075203510208707E13","1.2376537492638718E12","-1.015884504709994E11","-1.0179378962227753E11","5.024304800922349E9","1","1.602E-19","83.0","3.3434059999999994E-27","-3.820355233191535E-17","0.0","-3.820355233191535E-17"
"-2.532938698402352E13","-2.538058487907554E13","1.252726663666639E12","-1.015884504709994E11","-1.0179378962227753E11","5.024304800922349E9","1","1.602E-19","84.0","3.3434059999999994E-27","-3.820355233191535E-17","0.0","-3.820355233191535E-17"
"-2.5634152335436516E13","-2.568596624794237E13","1.2677995780694058E12","-1.015884504709994E11","-1.0179378962227753E11","5.024304800922349E9","1","1.602E-19","85.0","3.3434059999999994E-27","-3.820355233191535E-17","0.0","-3.820355233191535E-17"
"-2.5938917686849516E13","-2.5991347616809203E13","1.2828724924721729E12","-1.015884504709994E11","-1.0179378962227753E11","5.024304800922349E9","1","1.602E-19","86.0","3.3434059999999994E-27","-3.820355233191535E-17","0.0","-3.820355233191535E-17"
"-2.624368303826251E13","-2.6296728985676035E13","1.2979454068749397E12","-1.015884504709994E11","-1.0179378962227753E11","5.024304800922349E9","1","1.602E-19","87.0","3.3434059999999994E-27","-3.820355233191535E-17","0.0","-3.820355233191535E-17"
"-2.654844838967551E13","-2.660211035454287E13","1.3130183212777065E12","-1.015884504709994E11","-1.0179378962227753E11","5.024304800922349E9","1","1.602E-19","88.0","3.3434059999999994E-27","-3.820355233191535E-17","0.0","-3.820355233191535E-17"
"-2.6853213741088508E13","-2.6907491723409703E13","1.3280912356804736E12","-1.015884504709994E11","-1.0179378962227753E11","5.024304800922349E9","1","1.602E-19","89.0","3.3434059999999994E-27","-3.820355233191535E-17","0.0","-3.820355233191535E-17"
"-2.7157979092501508E13","-2.7212873092276535E13","1.3431641500832405E12","-1.015884504709994E11","-1.0179378962227753E11","5.024304800922349E9","1","1.602E-19","90.0","3.3434059999999994E-27","-3.820355233191535E-17","0.0","-3.820355233191535E-17"
"-2.7462744443914504E13","-2.7518254461143367E13","1.3582370644860076E12","-1.015884504709994E11","-1.0179378962227753E11","5.024304800922349E9","1","1.602E-19","91.0","3.3434059999999994E-27","-3.820355233191535E-17","0.0","-3.820355233191535E-17"
"-2.7767509795327504E13","-2.78236358300102E13","1.3733099788887744E12","-1.015884504709994E11","-1.0179378962227753E11","5.024304800922349E9","1","1.602E-19","92.0","3.3434059999999994E-27","-3.820355233191535E-17","0.0","-3.820355233191535E-17"
"-2.80722751467405E13","-2.8129017198877035E13","1.3883828932915413E12","-1.015884504709994E11","-1.0179378962227753E11","5.024304800922349E9","1","1.602E-19","93.0","3.3434059999999994E-27","-3.820355233191535E-17","0.0","-3.820355233191535E-17"
"-2.83770404981535E13","-2.8434398567743867E13","1.4034558076943083E12","-1.015884504709994E11","-1.0179378962227753E11","5.024304800922349E9","1","1.602E-19","94.0","3.3434059999999994E-27","-3.820355233191535E-17","0.0","-3.820355233191535E-17"
"-2.8681805849566496E13","-2.87397799366107E13","1.4185287220970752E12","-1.015884504709994E11","-1.0179378962227753E11","5.024304800922349E9","1","1.602E-19","95.0","3.3434059999999994E-27","-3.820355233191535E-17","0.0","-3.820355233191535E-17"
"-2.8986571200979496E13","-2.904516130547753E13","1.4336016364998423E12","-1.015884504709994E11","-1.0179378962227753E11","5.024304800922349E9","1","1.602E-19","96.0","3.3434059999999994E-27","-3.820355233191535E-17","0.0","-3.820355233191535E-17"
"-2.9291336552392496E13","-2.9350542674344363E13","1.4486745509026091E12","-1.015884504709994E11","-1.0179378962227753E11","5.024304800922349E9","1","1.602E-19","97.0","3.3434059999999994E-27","-3.820355233191535E-17","0.0","-3.820355233191535E-17"
"-2.9596101903805492E13","-2.9655924043211195E13","1.463747465305376E12","-1.015884504709994E11","-1.0179378962227753E11","5.024304800922349E9","1","1.602E-19","98.0","3.3434059999999994E-27","-3.820355233191535E-17","0.0","-3.820355233191535E-17"
"-2.9900867255218492E13","-2.996130541207803E13","1.478820379708143E12","-1.015884504709994E11","-1.0179378962227753E11","5.024304800922349E9","1","1.602E-19","99.0","3.3434059999999994E-27","-3.820355233191535E-17","0.0","-3.820355233191535E-17"
